cnn_urls
http://cnn.com/2018/11/09/opinions/dont-let-brian-kemp-steal-georgias-gubernatorial-election-van-jones/index.html
http://cnn.com/2018/11/09/opinions/cybersecurity-laws-internet-of-things-schneier/index.html
http://cnn.com/2018/11/07/opinions/who-won-midterm-election-opinion-roundup/index.html
http://cnn.com/2018/11/09/opinions/presidential-weekly-briefing-trump-in-paris-vinograd/index.html
http://cnn.com/2018/11/09/opinions/europe-silence-on-trump-is-deafening-opinion-intl/index.html
http://cnn.com/2018/11/08/opinions/potential-threat-robert-mueller-investigation-honig/index.html
http://cnn.com/2018/11/09/opinions/contraceptive-mandate-alabama-west-virginia-abortion-campoamor/index.html
http://cnn.com/2018/11/09/opinions/year-of-woman-goes-global-bro-vogelstein/index.html
http://cnn.com/2018/11/08/opinions/buckle-up-itll-be-a-bumpy-ride-heye/index.html
http://cnn.com/2018/11/04/opinions/penn-jillettes-audacious-wish-opinion-week-wiedenkeller/index.html
http://cnn.com/2018/10/28/opinions/a-scary-time-in-america-wiedenkeller/index.html
http://cnn.com/2018/10/02/opinions/2018-midterm-campaign-watch-roundup-opinion/index.html
http://cnn.com/2018/09/24/opinions/republicans-kavanaugh-women-midterm-election-kohn/index.html
http://cnn.com/2018/09/21/opinions/trump-scandals-adding-up-kavanaugh-dantonio/index.html
http://cnn.com/2018/08/28/opinions/mike-pence-plan-to-outlast-trump-dantonio-eisner/index.html
http://cnn.com/2018/09/16/opinions/state-department-silence-on-racism-love/index.html
http://cnn.com/2018/09/17/opinions/brett-kavanaugh-nomination-gop-watershed-moment-brawley/index.html
http://cnn.com/2018/11/07/opinions/oumuamua-alien-probe-opinion-lincoln/index.html
https://www.cnn.com/interactive/2018/11/opinions/queen-live-aid-cnnphotos/index.html
http://cnn.com/2018/11/05/opinions/pittsburgh-shooting-hias-refugee-agency-mark-hetfield/index.html
http://cnn.com/2018/11/06/opinions/spanking-american-academy-of-pediatrics-gershoff/index.html
http://cnn.com/2018/11/06/opinions/amazon-hq2-cities-learn-a-lesson-filipovic/index.html
http://cnn.com/2018/10/29/opinions/hate-cant-diminish-mister-rogers-neighborhood-kanthak/index.html
http://cnn.com/2018/11/05/opinions/midterm-elections-no-shopping-resistance-taylor/index.html
http://cnn.com/2018/11/04/opinions/opinion-teenager-after-synagogue-shooting/index.html
http://cnn.com/2018/11/02/opinions/show-up-for-shabbat-pittsburgh-racism-and-antisemitism-kobrin/index.html
http://cnn.com/2018/11/01/opinions/social-media-hate-speech-cullors/index.html
http://cnn.com/2018/10/31/opinions/sex-assault-controversies-prove-we-need-better-sex-ed-etler/index.html
http://cnn.com/2018/10/31/opinions/pittsburgh-aftermath-being-jewish-in-rural-virginia-meitner/index.html
http://cnn.com/2018/10/31/opinions/whitey-bulger-fred-geas-mobster-code-honig/index.html
http://cnn.com/2018/10/31/opinions/halloween-witches-were-women-fighting-power-kerr/index.html
http://cnn.com/2018/10/30/opinions/pittsburgh-historical-battle-anti-semitism-filipovic/index.html
http://cnn.com/2018/10/30/opinions/pittsburgh-shooting-antisemitism-charlottesville-hemmer/index.html
http://cnn.com/2018/10/29/opinions/pittsburgh-shooting-holocaust-survivors-exile-bodenheimer/index.html
http://cnn.com/2018/09/11/opinions/neil-armstrong-is-making-news-again-brad-meltzer/index.html
http://cnn.com/2018/09/12/opinions/end-abstinence-only-education-public-school-mcelroy/index.html
http://cnn.com/2018/06/22/opinions/sex-and-the-city-20th-anniverary-tv-tarhan-opinion/index.html
http://cnn.com/2017/03/19/opinions/oxford-comma-ambiguity-opinion-mcwhorter/index.html
http://cnn.com/2017/12/20/opinions/cnn-free-press-26-voices/index.html
http://cnn.com/2017/12/01/opinions/digital-media-friend-foe-opinion-newmark/index.html
http://cnn.com/2017/11/30/opinions/project-veritas-fact-checking-opinion-louis/index.html
http://cnn.com/2017/11/30/opinions/newsroom-diversity-mainstream-media-opinion-love/index.html
http://cnn.com/2017/11/30/opinions/rt-foreign-agent-media-transparency-nossel-opinion/index.html
http://cnn.com/2017/11/29/opinions/press-freedom-for-student-journalists-lomonte-opinion/index.html
http://www.cnn.com/specials/opinions/what-its-like-to-be-me
http://cnn.com/2018/03/20/opinions/caregiving-what-its-like-to-be-me-wes-ely-opinion/index.html
http://cnn.com/2017/12/20/opinions/what-its-like-to-be-me-disability-rebecca-cokley-opinion/index.html
http://cnn.com/2017/04/25/opinions/ivf-3-7-percent-opinion-lenti/index.html
http://cnn.com/2017/04/28/opinions/opinions-ivf-adoption-reaction/index.html
http://cnn.com/2017/12/21/opinions/best-of-2017-opinions/index.html
http://www.cnn.com/interactive/2017/12/opinions/crystal-ball-2018/
http://cnn.com/2017/12/19/opinions/trumps-five-big-achievements-frida-opinion/index.html
http://cnn.com/2017/10/26/opinions/mark-halperin-women-should-not-stay-silent-mcmanus/index.html
http://cnn.com/2017/04/19/opinions/human-rights-cycle-violence-nikki-haley/index.html
http://cnn.com/2017/06/14/opinions/calm-the-rhetoric-heye/index.html
http://cnn.com/2017/04/29/opinions/gallery/trump-100-days-cartoon-gallery/index.html
http://cnn.com/2017/04/22/opinions/science-and-government-opinion-bill-nye/index.html
http://cnn.com/2017/02/18/opinions/george-takei-japanese-american-internment-day-of-remembrance/index.html
http://cnn.com/2017/01/30/opinions/david-axelrod-i-woke-up-this-morning-as-an-alternative-fact/index.html
http://cnn.com/2017/01/18/opinions/trump-presidency-international-views-roundup/index.html
http://cnn.com/2017/01/20/opinions/david-axelrod-obamas-legacy-cant-be-erased/index.html
http://cnn.com/2017/01/20/opinions/gallery/2017-opinion-cartoon-galley/index.html
http://cnn.com/2016/12/21/opinions/best-of-2016-opinions/index.html
http://cnn.com/2016/10/18/opinions/cartooning-through-the-presidential-campaign-thomas-mcclure/index.html
http://cnn.com/2016/10/11/opinions/america-will-take-giant-leap-to-mars-barack-obama/index.html
http://cnn.com/2016/10/11/opinions/cnn-films-we-will-rise-michelle-obama/index.html
http://cnn.com/2016/07/14/opinions/vp-knowledge-quiz/index.html
http://cnn.com/2016/07/15/opinions/zika-becoming-an-std-laurie-garrett/index.html
http://cnn.com/2016/06/12/opinions/orlando-homegrown-terror-bergen/index.html
http://cnn.com/2016/06/07/opinions/stanford-rape-case-letter-robbins/index.html
http://cnn.com/2016/05/09/opinions/sutter-gender-neutral-restrooms/index.html
http://cnn.com/2016/03/23/opinions/rob-ford-opinion-krill/index.html
http://cnn.com/2016/05/09/opinions/trump-must-answer-for-his-record-dantonio/index.html
http://cnn.com/2016/02/14/opinions/david-axelrod-surprise-request-from-justice-scalia/index.html
http://cnn.com/2016/02/29/opinions/donald-trump-knows-what-hes-doing-race-opinion-dantonio/index.html
http://cnn.com/2016/02/28/opinions/campaign-echoes-of-1930s-opinion-ghitis/index.html
http://cnn.com/2016/01/21/opinions/mccullough-why-so-many-holidays/index.html
http://cnn.com/2016/02/28/opinions/trump-first-amendment-protections-opinion-randazza/index.html
http://cnn.com/2016/01/19/opinions/generation-opinion-roundup/index.html
http://www.theatlantic.com/politics/archive/2011/05/bill-clinton-there-are-no-great-generations-just-different-problems/239293/
http://cnn.com/2016/02/21/opinions/scalia-argument-capital-punishment-prejean/index.html
http://cnn.com/2016/01/15/opinions/gold-new-yorkers-ted-cruz/index.html
http://cnn.com/2015/11/10/opinions/melinek-working-stiff-book-excerpt/index.html
http://cnn.com/2015/10/14/opinions/mcwhorter-pronouns-gender-neutral/index.html
http://cnn.com/2015/10/15/opinions/green-ethics-of-mars-settlement/index.html
http://cnn.com/2015/10/20/opinions/wheeler-back-to-the-future-day/index.html
http://cnn.com/2015/10/05/opinions/cupp-being-13-bullying/index.html
http://cnn.com/2015/09/11/opinions/parini-biden-colbert/index.html
http://cnn.com/2015/08/05/opinions/abbott-declercq-pregnancy-loss/index.html
http://cnn.com/2015/07/31/opinions/ghitis-cecil-outrage/index.html
http://cnn.com/2015/06/21/opinions/zelizer-why-run-for-president/index.html
http://cnn.com/2015/04/02/opinions/top-cnn-opeds-april-2015/index.html
http://cnn.com/2015/09/04/opinions/ghitis-syria-refugee-response/index.html
http://cnn.com/2015/05/03/opinions/smart-high-speed-trains-america/index.html
http://cnn.com/2015/04/07/opinions/costello-marriage-millennials/index.html
http://cnn.com/2018/11/08/politics/remember-the-midterms-where-things-stand/index.html
http://cnn.com/2018/11/08/politics/house-democrats-gun-control/index.html
http://cnn.com/2018/11/08/politics/brian-kemp-resigns-secretary-of-state-georgia-governor-race-stacey-abrams/index.html
http://cnn.com/2018/11/08/politics/daca-opinion/index.html
http://cnn.com/2018/11/11/politics/chuck-schumer-matt-whitaker-doj-cnntv/index.html
http://cnn.com/2018/11/09/politics/matthew-whitaker-dark-money/index.html
http://cnn.com/2018/11/11/politics/california-wildfires-trump-tweets/index.html
http://cnn.com/2018/11/11/politics/donald-trump-armistice-day-paris/index.html
http://cnn.com/2018/11/11/politics/jerry-nadler-matthew-whitaker-sotu-cnntv/index.html
http://cnn.com/2018/11/11/politics/women-exit-poll-vote/index.html
http://cnn.com/politics/live-news/trump-paris-ww1-nov-18-intl/index.html
http://cnn.com/2018/11/10/politics/florida-counties-begin-recount/index.html
http://cnn.com/2018/11/10/politics/arizona-senate-race-sinema-mcsally/index.html
http://cnn.com/2018/11/10/politics/trump-presidential-medal-of-freedom/index.html
http://cnn.com/2018/11/10/politics/florida-recount-rick-scott-bill-nelson-ron-desantis-andrew-gillum/index.html
http://cnn.com/2018/11/06/politics/trudeau-trump-tariffs/index.html
http://cnn.com/2018/11/11/politics/florida-miami-dade-election-uncounted-ballots/index.html
http://cnn.com/2018/11/11/politics/kellyanne-conway-george-conway-op-ed/index.html
http://cnn.com/2018/11/11/politics/inside-politics-forecast-cnntv/index.html
http://cnn.com/videos/politics/2018/11/11/rick-scott-campaign-three-lawsuits-ryan-nobles-nr-vpx.cnn/video/playlists/top-news-videos/
http://cnn.com/videos/politics/2018/11/11/florida-recount-palm-beach-county-deadline-ryan-nobles-nr-vps.cnn/video/playlists/top-news-videos/
http://www.cnn.com/interactive/2017/11/opinion/free-press-media-martyrs/
http://www.cnn.com/2013/07/09/opinion/bors-millenial-comic-strip/
http://cnn.com/2015/01/08/opinion/bell-god-atheism/index.html
http://cnn.com/2015/01/25/opinion/drexler-paris-fashion-shock/index.html
http://cnn.com/2014/10/15/opinion/schwartz-single-women/index.html
http://cnn.com/2018/11/11/politics/florida-recount-palm-beach-county/index.html
http://cnn.com/2018/11/11/politics/arizona-senate-sinema-mcsally-update/index.html
http://cnn.com/2018/11/11/politics/florida-pam-bondi-law-enforcement/index.html
http://cnn.com/2018/11/11/politics/rick-scott-florida-election-senate/index.html
http://cnn.com/2018/11/11/politics/donald-trump-macron-nationalism-paris-armistice/index.html
http://cnn.com/2018/11/11/politics/melania-trump-ivanka-trump-relationship/index.html
http://cnn.com/2018/11/11/politics/white-house-trump-putin-macron-merkel/index.html
http://cnn.com/2018/11/12/politics/richard-ojeda-president-2020/index.html
http://cnn.com/2018/11/12/politics/gop-senator-hyde-smith-public-hanging-mississippi/index.html
http://cnn.com/2018/11/10/politics/brett-kavanaugh-justice-supreme-court-first-month/index.html
http://cnn.com/videos/politics/2018/11/12/harry-enten-forecast-recount-arizona-florida-dem-gop-newday-vpx.cnn/video/playlists/top-news-videos/
http://cnn.com/videos/politics/2018/11/11/se-cupp-constitutional-crisis-greedy-presidents-monologue-unfiltered-vpx.cnn/video/playlists/top-news-videos/
http://cnn.com/2018/11/12/politics/montana-veterans-day-cnntv/index.html
http://cnn.com/2018/11/12/politics/cindy-hyde-smith-public-hanging-comment/index.html
http://cnn.com/2018/11/12/politics/trump-midterms-reaction-constitution/index.html
http://cnn.com/2018/11/12/politics/florida-recount-republicans-claim-fraud-democrats-call-scott-dictator/index.html
http://cnn.com/2018/11/12/politics/michelle-obama-melania-trump/index.html
http://cnn.com/2018/11/12/politics/hillary-clinton-2020-donald-trump/index.html
http://cnn.com/2018/11/12/politics/north-korea-hidden-missile-bases/index.html
http://cnn.com/2018/11/12/politics/trump-puerto-rico/index.html
http://cnn.com/2018/11/12/politics/trump-false-claims-arizona-florida-elections/index.html
http://cnn.com/2018/11/12/politics/2018-election-florida-recount-what-to-watch-for/index.html
http://cnn.com/2018/11/12/politics/michelle-obama-book-trump/index.html
